,tv,radio,social_media,sales
2491,43000.0,26130.91,8160.68,157474.92
2492,22000.0,10886.47,1949.23,78928.08
2493,42000.0,15315.67,605.21,145500.28
2494,66000.0,21376.08,4584.67,236574.48
2495,92000.0,31230.12,7478.93,330390.97
2496,71000.0,27638.6,6434.46,251979.83
2497,48000.0,16116.0,1698.19,168005.03
2498,12000.0,12100.64,2985.64,42689.58
2499,20000.0,10179.6,1182.06,69841.62
2500,11000.0,7633.01,4595.99,40911.16
2501,36000.0,4918.87,395.81,127428.19
2502,50000.0,14218.22,2842.3,179498.76
2503,39000.0,12285.25,224.4,131820.56
2504,58000.0,14922.97,4218.23,207713.96
2505,77000.0,28068.06,4932.78,274119.99
2506,51000.0,18273.54,4869.75,177243.54
2507,48000.0,15195.34,735.76,168768.47
2508,25000.0,11091.26,953.75,88890.38
2509,31000.0,5381.64,13.63,102583.57
2510,86000.0,22556.57,3676.14,303716.64
2511,77000.0,27853.66,4163.34,275028.5
2512,79000.0,20138.87,1706.8,279979.03
2513,32000.0,13335.36,2344.05,116144.32
2514,19000.0,2386.86,601.46,63176.07
2515,98000.0,37595.14,5830.73,350397.93
2516,35000.0,1593.06,2974.8,128469.03
2517,59000.0,26028.47,5427.98,215791.3
2518,80000.0,31974.0,6889.01,288996.12
2519,52000.0,19740.44,3888.11,183627.72
2520,20000.0,3315.55,424.42,71754.23
2521,16000.0,8801.62,1652.09,58159.06
2522,97000.0,31551.07,5170.24,350090.88
2523,13000.0,14.49,1471.71,45032.33
2524,41000.0,11933.17,379.87,144628.4
2525,31000.0,6751.33,436.41,109401.93
2526,38000.0,6215.2,5315.75,138321.12
2527,40000.0,10139.16,323.43,141588.69
2528,92000.0,30387.16,5554.09,328955.88
2529,85000.0,32636.68,6619.13,304420.0
2530,29000.0,5147.27,515.67,106949.94
2531,51000.0,27166.99,1952.59,185146.15
2532,80000.0,27734.99,5223.39,285425.67
2533,23000.0,13724.18,403.19,85070.29
2534,82000.0,26521.22,8806.43,295120.77
2535,79000.0,18800.24,3090.11,280469.54
2536,88000.0,29880.66,3144.18,314205.03
2537,18000.0,9081.16,2338.19,65653.46
2538,58000.0,9560.13,1010.49,206408.33
2539,40000.0,17984.33,1719.86,144958.83
2540,78000.0,26621.96,3352.12,282050.6
2541,34000.0,9997.65,3082.76,119127.03
2542,47000.0,18990.44,2714.22,168081.45
2543,18000.0,8991.21,950.59,62635.7
2544,65000.0,26217.06,5481.3,228018.14
2545,21000.0,5778.0,342.54,66496.64
2546,84000.0,29834.29,2578.41,296142.24
2547,22000.0,5559.32,2410.0,80303.34
2548,85000.0,34185.9,3882.8,301130.69
2549,48000.0,21102.76,1895.65,166631.36
2550,21000.0,9169.82,67.28,73888.84
2551,42000.0,12589.97,1843.29,145307.87
2552,26000.0,6527.09,4829.4,89667.4
2553,33000.0,13925.06,3029.45,113964.36
2554,11000.0,6886.1,3476.85,37111.99
2555,44000.0,11410.19,2206.97,156356.25
2556,41000.0,7275.07,3573.62,143384.49
2557,77000.0,34147.59,6433.18,270348.98
2558,40000.0,13819.87,1308.92,142174.68
2559,35000.0,11021.27,2528.03,123125.85
2560,43000.0,15505.0,2078.11,149163.02
2561,79000.0,27440.54,2943.29,276990.16
2562,25000.0,15028.64,1608.62,88146.93
2563,46000.0,9020.88,1983.44,162278.75
2564,37000.0,10000.31,39.4,132621.35
2565,45000.0,20193.6,4269.13,158894.85
2566,27000.0,8827.91,3775.34,93185.85
2567,21000.0,7138.06,2684.3,73528.73
2568,36000.0,20904.93,1336.25,129495.48
2569,15000.0,233.44,443.92,48341.35
2570,82000.0,31216.32,5677.71,290959.36
2571,63000.0,12937.22,3647.49,228000.67
2572,80000.0,20536.2,4653.81,288312.86
2573,34000.0,13051.95,2381.36,123303.12
2574,39000.0,9448.71,656.32,133390.31
2575,83000.0,28352.34,3111.93,302226.88
2576,75000.0,26688.58,7527.45,267600.76
2577,96000.0,28694.82,1184.93,347621.74
2578,85000.0,31359.11,3828.1,304456.87
2579,23000.0,841.23,663.2,82486.51
2580,88000.0,25326.79,5133.57,311661.44
2581,39000.0,9429.55,617.18,138267.7
2582,17000.0,9739.49,3319.24,60700.06
2583,23000.0,14910.15,3247.08,80126.35
2584,38000.0,16357.29,910.7,131012.29
2585,67000.0,22279.88,2004.71,241656.81
2586,70000.0,21058.15,5146.71,249811.47
2587,62000.0,23884.65,4740.68,219881.12
2588,55000.0,19365.33,7680.49,193556.52
2589,75000.0,22158.42,2535.53,263507.94
2590,87000.0,30687.09,1275.25,310815.32
2591,45000.0,15745.23,344.63,157924.52
2592,86000.0,18589.05,2780.68,304951.11
2593,80000.0,25320.35,6524.48,288303.1
2594,36000.0,11663.56,421.87,130161.05
2595,41000.0,14351.89,3039.99,147394.67
2596,89000.0,32182.72,3791.25,316540.03
2597,32000.0,9634.63,4311.25,117126.08
2598,95000.0,22107.74,785.41,344851.9
2599,80000.0,24531.55,5517.52,286002.18
2600,56000.0,22829.31,6750.36,196568.89
2601,36000.0,1546.54,259.15,128341.66
2602,92000.0,32507.31,6995.89,331023.84
2603,54000.0,18122.25,6685.43,194035.82
2604,16000.0,6717.84,2147.24,57626.21
2605,11000.0,6327.93,1110.67,40160.06
2606,58000.0,14522.4,2871.8,209895.0
2607,12000.0,4553.9,28.85,44263.61
2608,27000.0,17847.97,3732.88,95684.59
2609,14000.0,7528.71,627.61,54689.37
2610,63000.0,24273.73,2836.32,220863.59
2611,57000.0,18014.15,1533.42,202387.06
2612,31000.0,9288.7,4012.59,112345.31
2613,49000.0,16938.07,71.73,175946.48
2614,32000.0,14484.22,612.04,112994.22
2615,86000.0,30924.26,4636.85,304537.47
2616,17000.0,9465.58,3693.05,63820.33
2617,34000.0,12552.62,1431.27,118998.3
2618,69000.0,23383.08,6090.08,246875.41
2619,40000.0,13504.09,1567.27,139075.15
2620,80000.0,27563.67,1277.63,284057.95
2621,70000.0,25228.58,1980.81,251403.64
2622,36000.0,19245.74,229.96,123307.23
2623,21000.0,4015.28,73.87,73514.36
2624,90000.0,32265.46,5473.18,317385.81
2625,18000.0,6770.56,753.33,69647.08
2626,22000.0,16955.07,3637.02,78035.77
2627,72000.0,15431.29,3006.83,258028.84
2628,44000.0,16484.92,1282.19,157005.89
2629,89000.0,31378.89,3746.04,318783.05
2630,89000.0,33228.96,5274.59,321277.39
2631,60000.0,23781.88,1048.03,213272.47
2632,42000.0,9080.77,3203.52,146910.15
2633,82000.0,27298.86,2750.43,289523.01
2634,98000.0,32902.47,4878.58,349540.61
2635,87000.0,30910.3,7642.07,310800.9
2636,72000.0,29094.33,4461.36,256141.15
2637,57000.0,22689.35,4243.39,200784.35
2638,45000.0,15753.55,714.26,157629.73
2639,15000.0,6092.33,2210.37,53900.32
2640,21000.0,17189.91,237.53,73147.38
2641,99000.0,27322.09,2769.97,351389.66
2642,33000.0,14236.28,1756.97,118742.72
2643,28000.0,12274.42,323.52,95352.76
2644,43000.0,8871.4,3545.25,154022.66
2645,13000.0,4450.94,3332.88,46048.62
2646,14000.0,10434.0,2627.86,49622.91
2647,63000.0,23040.77,5078.55,225409.37
2648,39000.0,13195.98,423.43,139197.16
2649,21000.0,3580.58,165.21,74516.77
2650,64000.0,20972.24,2587.76,230661.7
2651,57000.0,20732.06,5623.28,207486.32
2652,84000.0,26766.45,3817.54,294202.87
2653,92000.0,33396.05,4480.49,321750.47
2654,58000.0,19608.66,2155.24,210458.49
2655,40000.0,9006.92,1575.54,139580.65
2656,70000.0,21178.77,1700.15,250482.69
2657,20000.0,7518.26,1381.46,68425.01
2658,60000.0,17691.73,3241.37,216078.96
2659,95000.0,26526.48,7958.53,336369.16
2660,50000.0,14196.53,137.83,174874.07
2661,100000.0,33567.4,6740.52,353622.05
2662,89000.0,25806.3,788.52,316709.45
2663,47000.0,8019.41,780.99,163566.91
2664,47000.0,15701.34,377.18,172141.21
2665,70000.0,25918.33,4768.47,252106.76
2666,29000.0,8503.71,3662.49,101746.12
2667,64000.0,13134.94,2703.72,223533.89
2668,77000.0,29756.75,3156.46,279061.51
2669,50000.0,18263.06,4050.82,180442.4
2670,21000.0,17192.14,1894.45,77195.92
2671,69000.0,25034.7,9204.86,239568.09
2672,65000.0,26471.86,6427.11,233843.1
2673,30000.0,10302.73,3030.38,108122.22
2674,46000.0,20353.9,3989.67,165840.81
2675,61000.0,23623.33,386.92,219389.83
2676,72000.0,17981.94,1675.08,248802.38
2677,39000.0,14016.95,3105.42,142345.38
2678,97000.0,32494.73,6186.57,347877.62
2679,87000.0,38176.05,6963.6,307416.33
2680,89000.0,32452.09,4445.17,324589.28
2681,36000.0,7734.77,1820.9,124762.12
2682,60000.0,19083.72,2884.63,211652.18
2683,19000.0,12669.97,1461.19,69721.38
2684,24000.0,12879.17,569.85,84355.62
2685,56000.0,25107.14,7154.16,201363.86
2686,66000.0,17009.48,6048.2,240498.9
2687,91000.0,31570.9,5354.75,331867.17
2688,65000.0,13283.16,1042.5,234953.62
2689,56000.0,20551.28,1437.49,200475.81
2690,21000.0,9726.09,863.38,75927.8
2691,52000.0,17238.65,7172.55,188963.48
2692,36000.0,10566.14,2638.89,128416.59
2693,79000.0,25067.55,3429.95,285761.59
2694,74000.0,21604.8,4666.19,261471.79
2695,84000.0,26410.66,5163.95,298971.19
2696,51000.0,18957.38,2877.56,183484.05
2697,20000.0,4218.48,2092.68,68123.64
2698,20000.0,12229.88,5542.36,75933.83
2699,45000.0,17450.57,3797.95,156794.31
2700,63000.0,20356.93,1927.4,222501.67
2701,82000.0,27116.57,4626.63,291531.42
2702,43000.0,13704.87,2218.97,151268.87
2703,10000.0,2563.28,2194.33,36919.18
2704,28000.0,6698.58,2975.87,97083.23
2705,96000.0,25736.68,4179.37,346940.01
2706,21000.0,4192.3,1011.6,75341.14
2707,41000.0,4510.23,651.58,148907.36
2708,69000.0,31301.0,4080.0,247955.15
2709,64000.0,22194.58,3116.9,228638.82
2710,81000.0,29098.84,3436.52,288835.41
2711,91000.0,27360.26,6603.77,320467.34
2712,84000.0,29659.12,5892.87,300331.84
2713,93000.0,37708.03,6430.95,326264.98
2714,99000.0,33429.6,6443.25,353469.16
2715,70000.0,23216.95,4202.65,250252.15
2716,90000.0,28380.52,4338.47,318627.48
2717,34000.0,3974.18,2878.87,117620.9
2718,26000.0,2170.69,57.92,91768.13
2719,64000.0,14493.72,737.13,228670.55
2720,97000.0,38242.73,7117.01,350114.04
2721,73000.0,30282.91,4224.37,260254.69
2722,54000.0,22938.01,49.66,188461.11
2723,18000.0,3398.24,905.12,64502.58
2724,38000.0,12253.05,2427.71,137920.76
2725,43000.0,10062.45,247.26,154891.77
2726,38000.0,21826.41,2802.77,132726.95
2727,79000.0,17971.81,1541.12,281534.28
2728,63000.0,28527.95,3168.88,224466.24
2729,28000.0,7273.57,2962.68,105732.89
2730,33000.0,13349.91,1461.0,116126.71
2731,96000.0,34659.53,2733.31,342498.39
2732,47000.0,17987.68,4832.0,169777.09
2733,63000.0,19283.72,481.81,224112.96
2734,82000.0,29497.39,6111.23,291319.49
2735,48000.0,18011.69,5942.59,164700.88
2736,82000.0,28754.52,1621.09,291324.03
2737,31000.0,9926.31,2270.71,112493.11
2738,18000.0,9714.07,3383.36,65420.7
2739,30000.0,5232.2,2164.88,101293.76
2740,20000.0,4307.58,47.12,72181.07
2741,29000.0,7868.45,1960.64,99310.09
2742,15000.0,5139.07,1558.48,52298.45
2743,74000.0,16777.99,2297.89,261217.14
2744,23000.0,13310.99,731.71,76321.36
2745,81000.0,24005.79,3774.5,287932.15
2746,83000.0,34685.1,10030.24,298639.41
2747,69000.0,23615.3,5555.74,246137.61
2748,10000.0,858.81,3621.61,36882.3
2749,94000.0,30402.43,5207.84,336168.09
2750,37000.0,12262.2,438.13,136556.18
2751,11000.0,4205.79,3058.64,38634.2
2752,98000.0,25838.42,6986.83,353134.0
2753,63000.0,23563.85,7897.15,225161.2
2754,24000.0,7225.16,1.32,86453.86
2755,33000.0,11224.19,5585.57,115060.69
2756,25000.0,6289.6,1761.4,89589.71
2757,43000.0,15695.5,4621.33,156959.33
2758,52000.0,15701.65,3943.08,184883.21
2759,87000.0,24951.78,1015.74,303878.26
2760,68000.0,29195.33,8045.76,245639.19
2761,90000.0,32326.48,5609.71,322000.24
2762,62000.0,16444.35,7490.0,217919.01
2763,46000.0,13979.24,891.25,162969.96
2764,96000.0,22751.35,8688.0,345893.9
2765,77000.0,16074.02,2696.29,274931.85
2766,90000.0,30484.65,5005.5,316461.12
2767,83000.0,23076.34,831.08,291962.44
2768,19000.0,5263.21,1251.41,71442.51
2769,27000.0,14125.24,417.05,95880.47
2770,42000.0,15646.85,1920.96,151069.74
2771,62000.0,17037.47,1778.59,222080.01
2772,64000.0,19210.62,3087.82,221731.67
2773,87000.0,27734.89,3636.0,315318.65
2774,28000.0,13168.72,1873.04,99095.62
2775,11000.0,2588.07,331.17,37481.39
2776,60000.0,22402.89,5276.3,212498.58
2777,28000.0,7949.13,926.51,102815.12
2778,54000.0,19272.66,1302.01,194356.42
2779,66000.0,32862.19,8186.19,238068.83
2780,35000.0,15253.55,935.73,123656.19
2781,76000.0,30702.26,6693.9,267521.99
2782,62000.0,23674.23,3363.06,218999.85
2783,54000.0,12981.35,2751.05,194095.5
2784,39000.0,10980.95,1069.79,135888.97
2785,79000.0,24333.47,4355.75,283125.21
2786,70000.0,20777.17,2831.54,245242.72
2787,75000.0,25674.94,2394.66,267179.01
2788,53000.0,18850.81,4566.44,186935.65
2789,23000.0,6721.85,1367.69,82437.57
2790,43000.0,23363.0,3930.57,146286.78
2791,24000.0,7163.76,3215.15,87760.36
2792,26000.0,5928.31,2032.74,85562.81
2793,49000.0,13503.07,392.22,172795.17
2794,33000.0,10150.51,2311.2,118226.79
2795,59000.0,21299.73,6145.55,209560.11
2796,76000.0,25095.98,3588.91,272421.34
2797,100000.0,32148.21,7565.1,362042.12
2798,96000.0,37916.34,5817.88,335966.69
2799,23000.0,6662.27,142.95,83415.36
2800,68000.0,20857.48,5305.81,244633.52
2801,20000.0,5063.96,37.36,66385.44
2802,61000.0,24664.07,643.44,223247.31
2803,56000.0,9690.67,2552.76,196078.63
2804,29000.0,16799.19,4279.0,101904.6
2805,31000.0,7985.64,789.06,112952.58
2806,29000.0,9850.78,1774.85,96694.36
2807,82000.0,34767.79,4248.04,292177.42
2808,78000.0,26537.72,3961.28,280858.86
2809,99000.0,30668.86,4401.73,351421.15
2810,99000.0,34512.95,4817.67,347672.34
2811,46000.0,15553.42,1648.89,161736.87
2812,37000.0,15550.91,381.85,130384.13
2813,67000.0,33478.45,6272.88,233138.24
2814,82000.0,21687.01,2537.91,290618.18
2815,42000.0,9381.88,3464.1,147487.07
2816,22000.0,13326.53,3470.84,80424.95
2817,73000.0,22361.02,2236.35,262597.45
2818,41000.0,7125.22,1156.61,148225.76
2819,100000.0,44560.41,8470.34,357092.49
2820,29000.0,8712.06,2585.12,104712.45
2821,19000.0,10617.1,1277.72,68243.93
2822,37000.0,5580.49,4347.29,134445.97
2823,45000.0,9016.53,2779.56,157405.87
2824,51000.0,19316.07,3605.94,184699.81
2825,100000.0,39303.22,7077.22,355895.1
2826,56000.0,15384.15,1618.39,197273.01
2827,23000.0,3510.26,1060.98,84486.59
2828,100000.0,30435.36,5012.8,353838.19
2829,16000.0,5769.0,167.73,58282.62
2830,95000.0,33732.25,2828.38,337155.02
2831,18000.0,3998.15,550.34,62534.64
2832,94000.0,32162.65,4178.85,336523.67
2833,58000.0,23291.03,1819.78,202354.54
2834,11000.0,10434.94,3021.1,39056.71
2835,88000.0,26890.88,5091.68,311046.1
2836,33000.0,16567.95,3220.24,117856.1
2837,69000.0,20972.13,3386.16,242465.26
2838,47000.0,13471.42,2441.22,167704.54
2839,32000.0,13431.85,1969.66,113335.47
2840,89000.0,34192.86,7280.94,317714.62
2841,83000.0,27923.72,8566.79,295505.55
2842,64000.0,26713.6,7772.85,229952.86
2843,67000.0,15142.14,2249.62,240107.73
2844,100000.0,23354.54,4472.03,356268.42
2845,46000.0,9847.54,2944.59,166652.36
2846,42000.0,10595.55,2411.61,149363.28
2847,15000.0,4852.19,5603.54,52007.97
2848,32000.0,15405.16,4049.89,109146.96
2849,74000.0,19114.91,4485.97,259900.72
2850,50000.0,18172.74,5722.84,181276.27
2851,29000.0,4595.23,581.27,104514.55
2852,43000.0,24209.96,7407.49,150998.19
2853,97000.0,28375.34,6324.93,348546.47
2854,35000.0,14136.81,1571.68,126774.92
2855,80000.0,28505.16,5403.04,284909.0
2856,72000.0,18125.93,3547.4,257381.64
2857,85000.0,36245.44,8863.22,305739.47
2858,54000.0,17472.78,1477.32,194026.26
2859,36000.0,15194.45,2799.22,128021.19
2860,23000.0,4510.09,33.65,77402.15
2861,13000.0,1470.31,1231.38,49285.03
2862,62000.0,15967.14,1180.41,220054.76
2863,36000.0,3478.91,1239.67,125612.28
2864,47000.0,19422.4,3602.29,167120.8
2865,69000.0,21008.09,2478.18,244181.84
2866,65000.0,15697.84,3011.9,232670.24
2867,20000.0,11757.33,3733.75,70207.7
2868,40000.0,13566.92,3323.88,140373.73
2869,33000.0,13552.09,5696.14,119686.86
2870,30000.0,6626.4,2827.16,109082.96
2871,29000.0,969.18,1101.27,102458.26
2872,27000.0,2045.59,51.93,92929.57
2873,90000.0,33806.12,6278.58,322660.71
2874,59000.0,22196.99,4710.26,210844.35
2875,75000.0,23482.96,3750.27,263375.04
2876,75000.0,32430.91,1524.15,265874.97
2877,13000.0,1237.6,2447.64,46574.02
2878,18000.0,10655.29,1368.27,64709.88
2879,31000.0,6705.39,1997.2,112070.64
2880,36000.0,9099.16,1051.39,125486.72
2881,70000.0,26161.07,3582.99,247480.35
2882,88000.0,27655.93,3643.03,310077.14
2883,42000.0,6581.33,1641.51,148464.82
2884,32000.0,8459.39,474.24,115552.5
2885,38000.0,18436.96,2419.84,140531.19
2886,86000.0,25257.07,696.33,303561.44
2887,89000.0,27819.48,5228.49,318270.85
2888,45000.0,6951.53,1566.33,160547.11
2889,91000.0,26286.26,6917.55,328484.6
2890,46000.0,13666.67,5592.58,167135.28
2891,78000.0,24587.85,4628.86,276260.38
2892,70000.0,29760.77,5814.95,247813.27
2893,100000.0,36675.05,7344.05,356746.78
2894,62000.0,19004.47,255.73,224774.13
2895,56000.0,25652.64,3484.75,194243.08
2896,98000.0,25802.64,4420.55,350201.99
2897,32000.0,17011.94,2682.33,115354.34
2898,34000.0,13939.86,1153.34,124478.1
2899,58000.0,12191.81,1666.53,209924.04
2900,10000.0,688.75,982.76,33459.89
2901,13000.0,747.72,1912.69,45757.23
2902,14000.0,7442.17,1954.88,54516.56
2903,38000.0,17828.63,1823.41,140773.71
2904,61000.0,20042.07,1427.89,215313.08
2905,23000.0,11326.25,1308.26,80977.61
2906,75000.0,32255.18,6076.59,266792.53
2907,19000.0,2405.4,507.79,70974.71
2908,20000.0,1342.2,1901.25,77524.64
2909,80000.0,31555.07,5829.25,286066.09
2910,37000.0,13373.31,389.2,131494.76
2911,88000.0,34175.39,6988.18,317827.02
2912,39000.0,9574.08,2508.98,139663.3
2913,94000.0,33273.76,5605.63,330721.6
2914,18000.0,10730.61,827.74,67580.62
2915,49000.0,12915.23,4690.74,178145.16
2916,72000.0,23838.35,2826.57,249632.83
2917,52000.0,24213.23,3817.03,184096.19
2918,26000.0,4949.51,508.68,94428.76
2919,48000.0,16919.29,1063.63,171538.94
2920,65000.0,23338.44,3875.18,233989.41
2921,74000.0,24623.63,5521.46,271365.13
2922,91000.0,36293.59,6685.51,325655.82
2923,13000.0,8233.61,1324.97,47601.29
2924,65000.0,18181.47,2970.73,232225.68
2925,35000.0,7198.78,1509.52,128737.29
2926,98000.0,27933.07,6098.29,345221.64
2927,48000.0,5931.78,520.85,169615.77
2928,83000.0,21269.77,4228.82,299926.58
2929,85000.0,27112.56,5223.86,304223.29
2930,89000.0,23533.01,1379.47,316637.66
2931,49000.0,10235.61,2507.19,171417.62
2932,16000.0,1414.51,1221.98,59307.23
2933,70000.0,16258.33,1726.27,252148.41
2934,97000.0,37552.23,6093.94,348678.39
2935,51000.0,11935.87,1614.93,178227.84
2936,85000.0,29912.88,5690.37,302374.62
2937,13000.0,700.88,1089.99,46173.43
2938,34000.0,5082.66,219.32,119000.05
2939,55000.0,16481.62,3267.17,196448.8
2940,14000.0,4451.73,925.17,47576.27
2941,50000.0,13839.47,1042.66,174479.11
2942,75000.0,30860.94,5033.56,261014.89
2943,43000.0,10365.33,2844.23,152107.0
2944,60000.0,22041.5,4153.91,213851.92
2945,56000.0,16568.78,3151.39,200381.26
2946,100000.0,36072.07,7602.36,354449.56
2947,45000.0,7116.58,2303.62,162059.73
2948,12000.0,5013.39,840.97,41373.86
2949,64000.0,18308.6,3349.84,232809.9
2950,46000.0,5523.67,1952.39,159068.41
2951,35000.0,18095.84,2099.58,127225.8
2952,46000.0,12357.41,836.94,162879.08
2953,15000.0,6603.96,332.43,49673.74
2954,43000.0,17796.94,3052.95,153801.74
2955,33000.0,11327.74,1322.38,119539.22
2956,76000.0,26012.65,6850.74,273706.3
2957,66000.0,26442.15,3116.63,237919.53
2958,23000.0,12056.15,3597.4,82792.09
2959,98000.0,34947.58,3385.31,351114.2
2960,63000.0,26400.15,1373.66,223298.87
2961,29000.0,13611.82,2670.11,104820.06
2962,82000.0,32444.16,5425.45,291194.7
2963,35000.0,7881.71,1732.69,129069.49
2964,85000.0,31864.97,5081.8,301744.87
2965,86000.0,28210.74,4373.47,302888.0
2966,65000.0,24235.37,3319.7,233643.34
2967,90000.0,36713.78,8103.66,320678.41
2968,21000.0,2937.13,1585.8,73552.34
2969,38000.0,12953.61,3856.3,133877.59
2970,12000.0,11835.76,2828.31,37423.74
2971,83000.0,27457.55,5358.95,293831.48
2972,43000.0,15844.02,2529.44,151196.72
2973,44000.0,26105.81,5549.67,157918.21
2974,28000.0,9184.66,686.66,102279.18
2975,61000.0,21064.83,950.81,216904.27
2976,75000.0,31971.94,4698.02,269332.36
2977,63000.0,10244.55,1647.91,218159.98
2978,91000.0,24708.0,1160.34,324160.94
2979,88000.0,24966.01,1277.69,313128.38
2980,85000.0,26566.16,5987.52,301650.78
2981,69000.0,23885.86,2516.66,248432.26
2982,15000.0,2777.12,2523.64,56886.98
2983,34000.0,10674.76,3993.12,120002.42
2984,93000.0,30450.13,2841.14,335506.01
2985,17000.0,1437.55,175.89,59802.39
2986,21000.0,5719.15,1089.86,75266.0
2987,72000.0,27985.62,6255.03,256699.34
2988,54000.0,22150.78,5855.27,200401.48
2989,13000.0,2933.65,336.68,44790.22
2990,53000.0,12070.09,1852.18,182906.17
2991,99000.0,30578.4,3043.52,347159.09
2992,39000.0,7244.49,2260.93,141009.68
2993,98000.0,41216.84,6137.99,353435.56
2994,49000.0,21181.36,4522.9,171393.39
2995,36000.0,21640.67,4667.5,128133.6
2996,68000.0,23844.9,1673.25,244028.47
2997,70000.0,24788.22,7581.21,246090.58
2998,36000.0,11641.02,1088.92,129945.89
2999,56000.0,16130.04,3866.94,196396.47
3000,91000.0,31002.06,3149.28,327330.59
3001,14000.0,12244.03,5347.55,47057.7
3002,84000.0,28451.36,2841.5,298372.06
3003,97000.0,24131.93,3174.01,342798.97
3004,72000.0,30028.54,7258.38,259976.08
3005,54000.0,14334.35,4555.54,190832.78
3006,43000.0,11651.84,3366.69,145418.66
3007,12000.0,3876.01,1906.03,44413.9
3008,47000.0,10997.58,2293.06,167115.88
3009,57000.0,13280.6,2101.51,201305.54
3010,47000.0,16939.53,2858.76,166948.47
3011,47000.0,13738.29,3330.65,169254.71
3012,96000.0,33289.58,6573.73,342952.63
3013,56000.0,13996.22,602.83,194232.28
3014,64000.0,25900.99,4113.42,229933.36
3015,81000.0,29121.47,7916.41,289640.59
3016,15000.0,6290.86,678.51,53729.36
3017,52000.0,23993.45,519.21,190185.35
3018,10000.0,5490.51,2470.0,37319.33
3019,93000.0,24932.37,1253.03,329147.81
3020,48000.0,23658.91,2309.97,173068.29
3021,52000.0,16266.72,3204.36,181059.15
3022,33000.0,13272.09,5465.26,117047.4
3023,38000.0,18664.76,3681.82,136149.79
3024,29000.0,9002.41,609.85,105433.1
3025,44000.0,12795.5,1228.34,156070.98
3026,27000.0,5266.44,1353.23,98374.97
3027,58000.0,23047.71,1465.81,208882.58
3028,56000.0,21022.86,3664.08,194961.03
3029,69000.0,26893.74,4596.61,247573.89
3030,45000.0,8375.0,1439.27,159062.48
3031,86000.0,33583.18,5258.12,305798.33
3032,47000.0,15728.23,2771.9,166972.02
3033,50000.0,15360.43,7610.97,175933.78
3034,95000.0,28725.5,5147.52,342832.71
3035,61000.0,15969.57,1951.0,212933.9
3036,36000.0,14164.05,497.25,134998.65
3037,58000.0,4870.19,3043.99,205543.13
3038,47000.0,14077.56,62.54,170468.88
3039,86000.0,28373.83,4539.82,306699.13
3040,57000.0,19879.51,8274.53,201425.14
3041,54000.0,9966.01,1321.27,195267.91
3042,46000.0,15220.53,5422.18,166069.36
3043,18000.0,14461.11,2347.34,62328.51
3044,25000.0,10255.0,1748.86,93466.9
3045,19000.0,388.59,255.87,67487.0
3046,54000.0,10724.75,342.66,195027.04
3047,60000.0,22045.59,180.6,213952.39
3048,26000.0,9409.51,1018.66,91274.28
3049,23000.0,337.28,1659.52,85585.51
3050,38000.0,2092.05,65.84,136953.91
3051,96000.0,33017.78,5625.79,338797.0
3052,21000.0,19974.43,1474.61,64570.81
3053,66000.0,18901.72,4247.81,230321.09
3054,52000.0,15219.55,740.54,190805.9
3055,59000.0,26569.31,4516.22,211036.85
3056,83000.0,33053.7,9502.27,291881.62
3057,73000.0,29740.53,5056.05,261938.26
3058,19000.0,10625.85,1036.05,64676.01
3059,90000.0,29309.29,2974.96,314811.72
3060,73000.0,23664.56,7655.59,253763.42
3061,37000.0,8110.51,3565.9,128373.97
3062,28000.0,10962.72,1364.43,99998.23
3063,99000.0,28782.91,7412.18,351529.52
3064,70000.0,22174.49,1088.76,249715.8
3065,76000.0,28887.38,5953.68,264664.14
3066,82000.0,24904.32,4074.22,292974.02
3067,22000.0,11995.61,858.91,77645.16
3068,91000.0,38556.14,10214.81,320683.15
3069,33000.0,18441.34,2713.99,118346.41
3070,76000.0,30182.29,4016.9,269390.21
3071,61000.0,21487.82,3771.89,218567.81
3072,92000.0,32167.17,6726.77,331931.51
3073,53000.0,23586.39,3258.95,186838.59
3074,71000.0,22084.57,1663.68,248703.11
3075,51000.0,17130.94,3601.39,178004.48
3076,68000.0,28751.7,6739.5,244926.75
3077,32000.0,15224.89,1161.45,111493.43
3078,10000.0,12201.23,2452.27,34113.96
3079,72000.0,24402.64,1995.13,253708.22
3080,49000.0,14290.72,4671.0,172890.88
3081,59000.0,13950.53,174.76,212344.98
3082,90000.0,28224.28,3729.51,312570.67
3083,96000.0,23981.04,1166.86,344863.01
3084,10000.0,10302.67,2397.55,37156.34
3085,80000.0,26819.83,700.88,284230.81
3086,50000.0,19412.04,188.39,174268.03
3087,94000.0,38584.36,5522.81,333566.38
3088,22000.0,6387.05,1980.0,81221.02
3089,30000.0,9749.32,3173.63,108486.51
3090,64000.0,26173.95,5061.94,225458.71
3091,79000.0,35942.67,3479.53,280119.14
3092,35000.0,16613.34,2937.63,128471.73
3093,87000.0,25308.87,888.74,314122.79
3094,15000.0,7531.24,2180.05,52683.1
3095,82000.0,30250.09,3334.02,292754.68
3096,56000.0,18892.76,6418.8,202533.98
3097,42000.0,5929.14,934.34,153532.19
3098,46000.0,14590.52,2353.7,162428.2
3099,89000.0,34526.38,7837.74,317487.87
3100,74000.0,27196.6,5616.32,267287.24
3101,83000.0,32835.97,5757.35,293303.19
3102,99000.0,40287.52,3937.11,354292.52
3103,52000.0,11055.67,2339.11,186970.73
